Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2018-01-02 00:00:00-05:00,102.87999725341797,104.69999694824219,102.2699966430664,104.41000366210938,103.5030517578125,4669200,0.0,0.0
2018-01-03 00:00:00-05:00,104.9000015258789,106.13999938964844,104.62000274658203,105.29000091552734,104.37540435791016,3888700,0.0,0.0
2018-01-04 00:00:00-05:00,106.0,107.66000366210938,105.7699966430664,106.68000030517578,105.75332641601562,4540200,0.0,0.0
2018-01-05 00:00:00-05:00,107.76000213623047,108.30000305175781,107.19999694824219,108.0999984741211,107.16099548339844,3368400,0.0,0.0
2018-01-08 00:00:00-05:00,108.0,109.13999938964844,107.56999969482422,108.86000061035156,107.91439056396484,2933600,0.0,0.0
2018-01-09 00:00:00-05:00,109.0,109.33999633789062,108.25,109.1500015258789,108.20187377929688,3302300,0.0,0.0
2018-01-10 00:00:00-05:00,108.68000030517578,109.48999786376953,108.2300033569336,108.80000305175781,107.85492706298828,3113300,0.0,0.0
2018-01-11 00:00:00-05:00,109.0,109.4000015258789,108.66999816894531,109.0999984741211,108.15231323242188,3668100,0.0,0.0
2018-01-12 00:00:00-05:00,109.2300033569336,110.70999908447266,108.91000366210938,110.23999786376953,109.28240203857422,5749500,0.0,0.0
2018-01-16 00:00:00-05:00,110.8499984741211,111.44000244140625,108.2300033569336,108.88999938964844,107.94412994384766,5790800,0.0,0.0
2018-01-17 00:00:00-05:00,109.75,110.37999725341797,109.2300033569336,110.04000091552734,109.08414459228516,4254700,0.0,0.0
2018-01-18 00:00:00-05:00,110.2300033569336,112.16999816894531,110.22000122070312,111.7699966430664,110.79912567138672,3842800,0.0,0.0
2018-01-19 00:00:00-05:00,112.20999908447266,112.4000015258789,111.61000061035156,111.93000030517578,110.9577407836914,3120900,0.0,0.0
2018-01-22 00:00:00-05:00,111.62999725341797,112.95999908447266,111.01000213623047,112.88999938964844,111.90938568115234,2214700,0.0,0.0
2018-01-23 00:00:00-05:00,113.18000030517578,113.76000213623047,112.68000030517578,113.23999786376953,112.25634002685547,2816800,0.0,0.0
2018-01-24 00:00:00-05:00,113.62999725341797,113.83999633789062,112.5,112.8499984741211,111.86974334716797,4975500,0.0,0.0
2018-01-25 00:00:00-05:00,113.27999877929688,113.47000122070312,111.9000015258789,111.95999908447266,110.98746490478516,4715100,0.0,0.0
2018-01-26 00:00:00-05:00,112.72000122070312,113.91999816894531,112.02999877929688,113.69999694824219,112.71235656738281,3927400,0.0,0.0
2018-01-29 00:00:00-05:00,113.69999694824219,114.41000366210938,112.8499984741211,113.30000305175781,112.31582641601562,3181500,0.0,0.0
2018-01-30 00:00:00-05:00,112.41999816894531,113.44999694824219,111.83999633789062,112.2300033569336,111.255126953125,3737700,0.0,0.0
2018-01-31 00:00:00-05:00,113.05999755859375,114.5199966430664,112.63999938964844,113.91000366210938,112.9205322265625,4181800,0.0,0.0
2018-02-01 00:00:00-05:00,113.30000305175781,114.2699966430664,112.52999877929688,112.73999786376953,111.76068115234375,4302800,0.0,0.0
2018-02-02 00:00:00-05:00,112.02999877929688,112.3499984741211,110.70999908447266,110.77999877929688,109.81771850585938,4403800,0.0,0.0
2018-02-05 00:00:00-05:00,109.1500015258789,111.61000061035156,107.5,107.6500015258789,106.71489715576172,6124000,0.0,0.0
2018-02-06 00:00:00-05:00,105.01000213623047,109.62000274658203,103.69000244140625,109.56999969482422,108.61823272705078,6857900,0.0,0.0
2018-02-07 00:00:00-05:00,109.06999969482422,112.29000091552734,108.80999755859375,110.05000305175781,109.09405517578125,4515400,0.0,0.0
2018-02-08 00:00:00-05:00,110.0999984741211,110.18000030517578,104.0,104.02999877929688,103.12635040283203,6803800,0.0,0.0
2018-02-09 00:00:00-05:00,105.31999969482422,108.11000061035156,102.37000274658203,106.9800033569336,106.05073547363281,6615800,0.0,0.0
2018-02-12 00:00:00-05:00,107.69999694824219,109.4800033569336,106.26000213623047,108.55000305175781,107.60708618164062,4624100,0.0,0.0
2018-02-13 00:00:00-05:00,108.01000213623047,108.08000183105469,105.93000030517578,107.69000244140625,106.75456237792969,7542800,0.0,0.0
2018-02-14 00:00:00-05:00,106.7300033569336,109.22000122070312,106.7300033569336,109.0199966430664,108.07300567626953,7428000,0.0,0.0
2018-02-15 00:00:00-05:00,112.30999755859375,113.43000030517578,110.05000305175781,113.12000274658203,112.13739776611328,8341900,0.0,0.0
2018-02-16 00:00:00-05:00,112.83999633789062,114.1500015258789,112.66999816894531,112.86000061035156,111.87965393066406,4667300,0.0,0.0
2018-02-20 00:00:00-05:00,112.44999694824219,115.26000213623047,112.27999877929688,114.3499984741211,113.35670471191406,4287800,0.0,0.0
2018-02-21 00:00:00-05:00,114.7699966430664,115.66999816894531,114.16999816894531,114.4800033569336,113.48558044433594,4976500,0.0,0.0
2018-02-22 00:00:00-05:00,114.5199966430664,115.0,112.4800033569336,113.0,112.0184326171875,4763400,0.0,0.0
2018-02-23 00:00:00-05:00,113.62999725341797,114.95999908447266,112.73999786376953,114.95999908447266,113.96141052246094,4173500,0.0,0.0
2018-02-26 00:00:00-05:00,116.11000061035156,116.80000305175781,115.37000274658203,116.6500015258789,115.63673400878906,5418900,0.0,0.0
2018-02-27 00:00:00-05:00,117.30000305175781,117.61000061035156,115.76000213623047,116.47000122070312,115.45829010009766,5908200,0.0,0.0
2018-02-28 00:00:00-05:00,117.0,118.1500015258789,116.22000122070312,116.25,115.24020385742188,9684400,0.0,0.0
2018-03-01 00:00:00-05:00,120.91000366210938,122.47000122070312,118.05000305175781,119.43000030517578,118.39258575439453,15555500,0.0,0.0
2018-03-02 00:00:00-05:00,118.6500015258789,122.33000183105469,117.63999938964844,121.91999816894531,120.86094665527344,10627500,0.0,0.0
