Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2018-01-02 00:00:00-05:00,62.849998474121094,63.4900016784668,62.849998474121094,63.4900016784668,57.9701042175293,6511000,0.0,0.0
2018-01-03 00:00:00-05:00,63.47999954223633,63.65999984741211,62.7599983215332,63.47999954223633,57.96099090576172,6091100,0.0,0.0
2018-01-04 00:00:00-05:00,63.400001525878906,63.54999923706055,62.54999923706055,63.439998626708984,57.924461364746094,5780500,0.0,0.0
2018-01-05 00:00:00-05:00,63.70000076293945,64.30000305175781,63.470001220703125,63.97999954223633,58.41750717163086,11632300,0.0,0.0
2018-01-08 00:00:00-05:00,64.1500015258789,64.70999908447266,63.97999954223633,64.55000305175781,58.93794631958008,11905700,0.0,0.0
2018-01-09 00:00:00-05:00,64.2300033569336,64.72000122070312,63.470001220703125,64.08999633789062,58.51793670654297,8771300,0.0,0.0
2018-01-10 00:00:00-05:00,63.880001068115234,64.2300033569336,63.439998626708984,64.22000122070312,58.63664245605469,5010600,0.0,0.0
2018-01-11 00:00:00-05:00,64.02999877929688,64.30999755859375,63.779998779296875,64.29000091552734,58.7005500793457,5103500,0.0,0.0
2018-01-12 00:00:00-05:00,64.5,64.72000122070312,64.31999969482422,64.66999816894531,59.04752731323242,5135700,0.0,0.0
2018-01-16 00:00:00-05:00,64.77999877929688,65.36000061035156,63.369998931884766,63.41999816894531,57.906185150146484,9117000,0.0,0.0
2018-01-17 00:00:00-05:00,63.66999816894531,64.01000213623047,63.08000183105469,63.810001373291016,58.26229476928711,7422600,0.0,0.0
2018-01-18 00:00:00-05:00,64.0,64.20999908447266,63.540000915527344,64.11000061035156,58.53620529174805,5656900,0.0,0.0
2018-01-19 00:00:00-05:00,65.30999755859375,67.23999786376953,65.12000274658203,67.20999908447266,61.3666877746582,12896100,0.0,0.0
2018-01-22 00:00:00-05:00,66.55000305175781,66.83000183105469,65.76000213623047,66.38999938964844,60.61798095703125,8491800,0.0,0.0
2018-01-23 00:00:00-05:00,66.52999877929688,67.33000183105469,66.44000244140625,67.13999938964844,61.302772521972656,6412000,0.0,0.0
2018-01-24 00:00:00-05:00,67.33999633789062,68.18000030517578,67.06999969482422,68.0,62.08799743652344,7421800,0.0,0.0
2018-01-25 00:00:00-05:00,68.12999725341797,68.63999938964844,67.44999694824219,67.70999908447266,61.82322692871094,5707600,0.0,0.0
2018-01-26 00:00:00-05:00,68.19999694824219,68.63999938964844,67.91999816894531,68.04000091552734,62.12451934814453,6290500,0.0,0.0
2018-01-29 00:00:00-05:00,67.81999969482422,68.13999938964844,67.41999816894531,67.58000183105469,61.704532623291016,5067300,0.0,0.0
2018-01-30 00:00:00-05:00,67.5,68.30999755859375,67.16000366210938,67.33000183105469,61.47624588012695,6350500,0.0,0.0
2018-01-31 00:00:00-05:00,67.5,68.83000183105469,67.47000122070312,68.22000122070312,62.28889083862305,11036400,0.0,0.0
2018-02-01 00:00:00-05:00,67.66999816894531,67.97000122070312,66.69999694824219,67.6500015258789,61.76844787597656,5790500,0.0,0.0
2018-02-02 00:00:00-05:00,67.22000122070312,67.79000091552734,67.0,67.22000122070312,61.37582778930664,9348300,0.0,0.0
2018-02-05 00:00:00-05:00,66.62999725341797,67.20999908447266,64.38999938964844,64.38999938964844,58.7918701171875,12549500,0.0,0.0
2018-02-06 00:00:00-05:00,62.47999954223633,65.41999816894531,62.09000015258789,65.22000122070312,59.54970169067383,13356700,0.0,0.0
2018-02-07 00:00:00-05:00,65.1500015258789,66.83999633789062,65.0999984741211,65.62999725341797,59.92405700683594,8845700,0.0,0.0
2018-02-08 00:00:00-05:00,65.52999877929688,65.70999908447266,62.459999084472656,62.4900016784668,57.05704879760742,14121800,0.0,0.0
2018-02-09 00:00:00-05:00,63.7599983215332,66.05000305175781,62.84000015258789,65.48999786376953,59.796241760253906,13733300,0.0,0.0
2018-02-12 00:00:00-05:00,65.94000244140625,66.81999969482422,65.68000030517578,65.9800033569336,60.24361801147461,9792200,0.0,0.0
2018-02-13 00:00:00-05:00,65.8499984741211,66.2300033569336,65.43000030517578,65.87000274658203,60.143184661865234,9538400,0.0,0.0
2018-02-14 00:00:00-05:00,65.72000122070312,68.02999877929688,65.55000305175781,67.95999908447266,62.051490783691406,8662600,0.0,0.0
2018-02-15 00:00:00-05:00,68.38999938964844,68.76000213623047,67.25,68.29000091552734,62.352779388427734,7390200,0.0,0.0
2018-02-16 00:00:00-05:00,67.9000015258789,69.0,67.73999786376953,68.30000305175781,62.361907958984375,6842100,0.0,0.0
2018-02-20 00:00:00-05:00,67.63999938964844,67.97000122070312,67.05000305175781,67.48999786376953,61.622352600097656,4859100,0.0,0.0
2018-02-21 00:00:00-05:00,67.66000366210938,68.0199966430664,67.02999877929688,67.05000305175781,61.2205924987793,5107900,0.0,0.0
